,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2024-11,-0.00678831637187925,0.11253490235059521,-0.0927024836245228,-0.01346418208039133,-0.01851431674738091,-0.09619201923014073,-0.08132957015143454,-0.18951707343868654,0.19860734984427958,-0.05182094073614787,0.1385288454245414
2024-12,0.07477631799545871,0.10539866465592303,-0.04820951374119457,0.03026346060391808,-0.10083349150178483,-0.018717477715497904,0.040604719300934206,-0.207340962470359,0.210967616764017,-0.021336173147418685,0.1415516021034941
2025-01,0.07802095144871903,-0.03594576212617391,-0.06532258296082429,-0.011733850791677752,-0.10667456675837175,0.08226542182937556,0.11247534047772342,-0.1244139346067775,0.157834821880495,-0.0452596438334365,0.1800531232864253
2025-02,0.0641366543913683,0.09121390583042589,-0.0364015854970267,-0.061549511898127705,-0.10796547513537748,0.013601267316467092,0.04999679065659858,-0.27143964368020773,0.02633917872390649,-0.09557737403898281,0.18177861283151134
2025-03,0.10735918107125429,0.03472032899007852,-0.06517042279367692,-0.04532531481269519,-0.170507068713075,0.06304411346090923,0.0384367576784422,-0.2661741203513457,-0.012770086968419591,-0.07085355035869087,0.12563905480141238
2025-04,0.07077461249532199,0.043430323472164925,-0.10885403353832267,-0.05181947309698185,-0.20372240105432488,0.03674186041985021,0.031579445831145934,-0.2624553889622951,0.009941422563775164,-0.08590451561113095,0.09477652295468628
2025-05,0.05159999866421392,-0.008488522644384645,-0.16512717641898603,-0.034221649826478705,-0.21508395655937623,0.07613731396630165,0.07929905546075684,-0.1818974109879299,-0.022082937775629436,-0.1061256183412633,0.05993635935467943
2025-06,0.04937028417830535,0.013175774194357193,-0.16589528130279332,-0.07728366712794882,-0.21826927619990164,0.07336472579213021,0.0680708611429958,-0.07775432511168934,-0.11151386666703754,-0.03826908597290441,0.10703285230993635
2025-07,0.10555798563839443,0.016652312497102993,-0.10026147646071748,-0.09106890766320008,-0.16149062027630584,0.12606075083310453,0.11710026779106651,-0.03701953462640892,-0.17159678214064145,0.00933746417761653,0.06385389789544123
2025-08,0.03763151167693971,-0.043371710544459534,-0.1729736597321007,-0.0989078483569725,-0.13700040447230347,0.09582128642721299,0.06954234267895276,0.01545337489590343,-0.20774152251697287,0.06476756733062015,0.05678877136756202
2025-09,0.0644983700232694,-0.06949873997512858,-0.22034323570661613,-0.06356366548826045,-0.054972196944096434,0.12431791121651672,0.1573198965006572,0.017389069114650824,-0.18868326400106852,0.03542272778343116,0.003990923246304623
2025-10,0.10886864972125578,-0.059238350331740366,-0.145704484042162,-0.037678174887220715,-0.10616756557921964,0.1345226599551201,0.13056748722425418,-0.025553856691941445,-0.15547440756180417,-0.044663225315332,0.051561138689949465
2025-11,0.16051142011767153,-0.12126635829757436,0.004149312528853252,-0.009575780915686482,-0.04213357947516647,0.23126137687434356,0.19155456733001644,-0.07744123712428168,-0.09413421451138393,-0.06030172073446014,-0.007670432090562384
