,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2024-01,0.09418375837940639,0.16207364854733353,-0.030182787204621062,0.09397001833014085,0.09894832602963238,-0.08916314860721825,-0.020061903669492776,-0.1643482158330545,0.11043957913913233,-0.022577942506153956,0.11405067175381396
2024-02,0.09451773541311688,0.1340773209569597,-0.08163582630297142,0.1245146142348277,0.10796444989595454,-0.06520034433326044,-0.02544694677088424,-0.1282036072508733,0.12344451854504279,0.014527661211459486,0.1004669750846493
2024-03,0.09285011284259179,0.11943004356260511,-0.05004608047516183,0.1668447543009114,0.12640749690506034,-0.05816869899061836,-0.008372636028681216,-0.11076633499988625,0.14687847944156576,0.015611886652495487,0.10462347580042246
2024-04,0.06847458134888676,0.02367480996121297,-0.04462822573959244,0.2279867067706868,0.07671960069742013,0.018509807662080824,-0.002157982636595735,-0.18000398110620933,0.1634463270786855,-0.04283815467508574,0.15155982232354392
2024-05,0.11834652196066849,0.038867736066416664,0.03244242786187543,0.14487052173179774,0.04908650229394772,0.027805977648422023,-0.03640079479801788,-0.17760982715891918,0.14872691117836948,-0.05942725109461834,0.16641552820694702
2024-06,0.1035855755910912,0.05537899469982311,-0.017716031033799397,0.1860383776605596,0.06280363796686324,-0.005442567238985346,-0.0036338172834300218,-0.19522987132213152,0.18841825835990206,-0.057507150371675066,0.12424571847173946
2024-07,0.06140910631919457,0.051153534344590766,-0.06705123276789929,0.1679176546796211,0.05667104283182521,-0.034310929966159746,0.0024141501367332444,-0.1825403346396348,0.23014836177210293,-0.033652535993101314,0.11273111654913716
2024-08,0.08549822420871224,0.05018983282625044,-0.025181191973997857,0.2006468173269433,0.04358385046209237,-0.011603808114382833,0.010224840030965644,-0.1889605907196078,0.24449938533444476,-0.059529470314452375,0.08008198868815025
2024-09,0.055636495785023346,0.035341682873655834,-0.06878228701716185,0.06862808534276972,-0.006027431343048938,-0.008963013810424837,-0.019325521117156325,-0.26097631698169055,0.26798903150113984,-0.07189741039077603,0.13643272383715274
2024-10,0.00906962831765114,0.08832791177649801,-0.0359371389643226,0.12200710688951685,0.007778424344828795,-0.0398103284341818,-0.010742968811399528,-0.2547002611222729,0.2867430031400426,-0.03674218506766158,0.10814104313162419
2024-11,-0.006827611481192179,0.14467075561833137,-0.06960829585568502,-0.026933045672199497,-0.022236564171912707,-0.10960734189032806,-0.07406221809401749,-0.20849697048921648,0.16587645288650815,-0.04816206537051529,0.123518678470094
2024-12,0.08646720853899938,0.12109909281533834,-0.03277499706703404,0.05862196292934111,-0.11233101126571848,-0.022021105507510023,0.045437101082102305,-0.23415732263942174,0.15783194503383471,-0.017662638265214543,0.11159561485548532
2025-01,0.08980738753587487,-0.04026159625591897,-0.043872531006994626,-0.02179625182183919,-0.11883919851540262,0.11278027626569571,0.14734192772868834,-0.13523262309577805,0.10619479793551938,-0.03812492244417366,0.14574848739411456
2025-02,0.07504539470926906,0.08732312617727593,-0.02395935435035633,-0.12076488636288957,-0.11727530592647192,0.019021975213662126,0.07279959177365168,-0.2386018468965457,0.024630222282575373,-0.07392017052709465,0.14665812578020757
2025-03,0.12876230344012707,0.03231892084085989,-0.03865417441336077,-0.08316498129081253,-0.1855772054163547,0.08821294195504809,0.05314294822892191,-0.23215727175892206,-0.010760250221416844,-0.05178115026816633,0.09546785216600977
2025-04,0.09495900497939865,0.040619986682199793,-0.06596471488207999,-0.09590684279145949,-0.2183855921656742,0.0531336948723687,0.044053887725947254,-0.23616085600399547,0.008701982924814484,-0.06864569118710778,0.07346774578495417
2025-05,0.06667967288602836,-0.00789507028769193,-0.08607934022708666,-0.06351370647716058,-0.22878566487967664,0.11255107946958817,0.11147432852140073,-0.17536883319178526,-0.018331030385549424,-0.08888596059816896,0.040435313075863226
2025-06,0.06326930636674505,0.01202775382757525,-0.08571169791958842,-0.13415504382100732,-0.22737693525536717,0.10756418497033131,0.09426597127666073,-0.08297111512985668,-0.09647684153415083,-0.035779814648085495,0.06040133525063164
2025-07,0.11677556821468899,0.013668779796926584,-0.03783942170314147,-0.1397965791683901,-0.17874600597470203,0.15930490542244882,0.1424206738881958,-0.03653100507305209,-0.12972347905263543,0.008433715199796955,0.0367598665060216
2025-08,0.04645660232967299,-0.04529310668858236,-0.07206050376450747,-0.16197119456417036,-0.16726286561489617,0.13173421064744972,0.09414485456465768,0.016006075069794696,-0.16727608503816288,0.06176218877810148,0.036032312940004335
2025-09,0.08096482125202024,-0.07598609182681562,-0.0961845355392446,-0.087283246497142,-0.06845721735404195,0.17576572601807838,0.20927166118590437,0.018424284767905797,-0.15297330277782742,0.032156224673329625,0.0025328881076899495
2025-10,0.13030802620447737,-0.062341611089828095,-0.06284953645773532,-0.05028491544533692,-0.13413665985735657,0.1731418749224902,0.16754886340657746,-0.02810675530694659,-0.12263972726975439,-0.038831046104131656,0.029810983935365586
